Text,Location
Buste de Jean-Baptiste Chardin,"Paris, France"
Buste de Jean Baptiste Carpeaux,"Paris, France"
Sculpture Confidence,"Paris, France"
Sculpture Maternite,"Paris, France"
Fontaine de Neptune,"Paris, France"
Cariatides de la rue d'Assas,"Paris, France"
Le Fronton La Gloire,"Paris, France"
Buste de Samuel de Champlain,"Paris, France"
Le Botteleur,"Paris, France"
Monument aux Morts de 14-18,"Paris, France"
Fresque Triptyque,"Paris, France"
Tribunal de Paris,"Paris, France"
Bas-reliefs de la rue Barrault,"Paris, France"
La Statue d'Aphrodite,"Paris, France"
Theatre Pixel,"Paris, France"
Statue Alexandre Combattant,"Paris, France"
Musée du barreau de Paris,"Paris, France"
Fontaine Childebert,"Paris, France"
Vestige du village indochinois,"Paris, France"
La statue de Marie Stuart,"Paris, France"
Buste de Tristan Bernard,"Paris, France"
Le Plancher de Jeannot,"Paris, France"
Monument a Alexandre Dumas fils,"Paris, France"
Statue Gladiateur à Cheval,"Paris, France"
Statue Le Baiser Promenade,"Paris, France"
"Fresque ""Altar""","Paris, France"
Fontaine du square Marcel Pagnol,"Paris, France"
Hôtel de Chatillon,"Paris, France"
"Bibliothèque Nationale de France - Département des Monnaies, médailles et antiques","Paris, France"
Statue de La Nymphe Tourmentant un Dauphin,"Paris, France"
Le Paris Urbain Art Gallery,"Paris, France"
Fresque Magique,"Paris, France"
Petit theatre de Naples,"Paris, France"
Fresque Animaux de Retropolis,"Paris, France"
Fresque Les Peintres,"Paris, France"
Bibliotheque Italie,"Paris, France"
Théâtre du Celebrity Centre,"Paris, France"
Atlantes du 116 rue Réaumur,"Paris, France"
Fresque La Serre,"Paris, France"
Statue L'Agriculture,"Paris, France"
Hôtel de Laffemas,"Paris, France"
Fresque Le Théatre,"Paris, France"
Statue La Gazelle,"Paris, France"
Square Leon,"Paris, France"
L'Art,"Paris, France"
Mysore Yoga Paris,"Paris, France"
Square Jean Cocteau,"Paris, France"
La statue de Saint-Pierre,"Paris, France"
Église Saint Hippolyte,"Paris, France"
La Statue de Joseph Antoine René Joubert,"Paris, France"
"Fresque ""Macbeth-2""","Paris, France"
La Statue de Jean-Andoche Junot,"Paris, France"
